common_name,scientific_name,genus,species,family,stop1,stop2,stop3,stop4,stop5,stop6,stop7,stop8,stop9,stop10,stop11,stop12,stop13,stop14,stop15,stop16,stop17,total_count,observation_year
Chipping Sparrow,Spizella passerina,Spizella,passerina,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Clay-colored Sparrow,Spizella pallida,Spizella,pallida,Emberizidae,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6,2010
Cliff Swallow,Petrochelidon pyrrhonota,Petrochelidon,pyrrhonota,Hirundinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Common Grackle,Quiscalus quiscula,Quiscalus,quiscula,Icteridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Common Yellowthroat,Geothlypis trichas,Geothlypis,trichas,Parulidae,0,0,0,2,1,0,2,1,2,1,1,0,0,1,1,1,3,16,2010
Connecticut Warbler,Oporornis agilis,Oporornis,agilis,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Cooper's Hawk,Accipiter cooperii,Accipiter,cooperii,Accipitridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Downy Woodpecker,Picoides pubescens,Picoides,pubescens,Picidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Eastern Bluebird,Sialia sialis,Sialia,sialis,Turdidae,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2010
Eastern Kingbird,Tyrannus tyrannus,Tyrannus,tyrannus,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Eastern Meadowlark,Sturnella magna,Sturnella,magna,Icteridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Eastern Phoebe,Sayornis phoebe,Sayornis,phoebe,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Eastern Towhee,Pipilo erythrophthalmus,Pipilo,erythrophthalmus,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Eastern Wood-pewee,Contopus virens,Contopus,virens,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
European Starling,Sturnus vulgaris,Sturnus,vulgaris,Sturnidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Evening Grosbeak,Coccothraustes vespertinus,Coccothraustes,vespertinus,Fringillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Field Sparrow,Spizella pusilla,Spizella,pusilla,Emberizidae,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,2010
Golden Eagle,Aquila chrysaetos,Aquila,chrysaetos,Accipitridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Golden-winged Warbler,Vermivora chrysoptera,Vermivora,chrysoptera,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Grasshopper Sparrow,Ammodramus savannarum,Ammodramus,savannarum,Emberizidae,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2010
Gray Catbird,Dumetella caroliniensis,Dumetella,caroliniensis,Mimidae,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,2010
Gray-cheeked Thrush,Catharus minimus,Catharus,minimus,Turdidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Great Blue Heron,Ardea herodius,Ardea,herodius,Ardeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Great Crested Flycatcher,Myiarchus crinitus,Myiarchus,crinitus,Tyrannidae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010
Great Egret,Ardea alba,Ardea,alba,Ardeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Great Horned Owl,Bubo virginianus,Bubo,virginianus,Strigidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Green Heron,Butorides virescens,Butorides,virescens,Ardeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Hairy Woodpecker,Picoides villosus,Picoides,villosus,Picidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Henslow's Sparrow,Ammodramus henslowii,Ammodramus,henslowii,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Hermit Thrush,Catharus guttatus,Catharus,guttatus,Turdidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
House Finch,Carpodacus mexicanus,Carpodacus,mexicanus,Fringillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
House Sparrow,Passer domesticus,Passer,domesticus,Passeridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
House Wren,Troglodytes aedon,Troglodytes,aedon,Troglodytidae,2,3,2,1,0,2,0,1,1,1,1,1,2,1,1,1,2,22,2010
Indigo Bunting,Passerina cyanea,Passerina,cyanea,Cardinalidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010
Killdeer,Charadrius vociferus,Charadrius,vociferus,Charadriidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Least Flycatcher,Empidonax minimus,Empidonax,minimus,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Magnolia Warbler,Dendroica magnolia,Dendroica,magnolia,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Mallard,Anas platyrhynchos,Anas,platyrhynchos,Anatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Marsh Wren,Cistothorus palustris,Cistothorus,palustris,Troglodytidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Mourning Dove,Zenaida macroura,Zenaida,macroura,Columbidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Mourning Warbler,Oporornis philadelphia,Oporornis,philadelphia,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Nashville Warbler,Vermivora ruficapilla,Vermivora,ruficapilla,Parulidae,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,6,2010
Northern Cardinal,Cardinalis cardinalis,Cardinalis,cardinalis,Cardinalidae,0,2,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,11,2010
Northern Flicker,Colaptes auratus,Colaptes,auratus,Picidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Northern Harrier,Circus cyaneus,Circus,cyaneus,Accipitridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Northern Parula,Parula americana,Parula,americana,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Northern Rough-winged Swallow,Stelgidopteryx serripennis,Stelgidopteryx,serripennis,Hirundinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Northern Waterthrush,Seirus noveboracensis,Seirus,noveboracensis,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Olive-sided Flycatcher,Contopus cooperi,Contopus,cooperi,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Orange-crowned Warbler,Vermivora celata,Vermivora,celata,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Orchard oriole,Icterus spurius,Icterus,spurius,Icteridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Osprey,Pandion haliaetus,Pandion,haliaetus,Pandionidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Ovenbird,Seirus aurocapillus,Seirus,aurocapillus,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Palm Warbler,Dendroica palmarum,Dendroica,palmarum,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Peregrine Falcon,Falco peregrinus,Falco,peregrinus,Falconidae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010
Philadelphia Vireo,Vireo philadelphicus,Vireo,philadelphicus,Vireonidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Pileated Woodpecker,Dryocopus pileatus,Dryocopus,pileatus,Picidae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010
Red-bellied Woodpecker,Melanerpes carolinus,Melanerpes,carolinus,Picidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Red-eyed Vireo,Vireo olivaceus,Vireo,olivaceus,Vireonidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Red-headed Woodpecker,Melanerpes erythrocephalus,Melanerpes,erythrocephalus,Picidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Red-Tailed Hawk,Buteo jamaicensis,Buteo,jamaicensis,Accipitridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Red-winged Blackbird,Agelaius tricolor,Agelaius,tricolor,Icteridae,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,0,13,2010
Ring-billed Gull,Larus delawarensis,Larus,delawarensis,Laridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Ring-necked Pheasant,Phasianus colchicus,Phasianus,colchicus,Phasianidae,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,2,0,8,2010
Rock Pigeon,Columba livia,Columba,livia,Columbidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Rose-breasted Grosbeak,Pheucticus ludovicianus,Pheucticus,ludovicianus,Cardinalidae,1,1,1,1,1,0,0,0,2,0,1,0,1,0,1,1,1,12,2010
Ruby-crowned Kinglet,Regulus calendula,Regulus,calendula,Regulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Ruby-Throated Hummingbird,Archilocus colubris,Archilocus,colubris,Trochilidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Sandhill Crane,Antigone canadensis,Antigone,canadensis,Gruidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Savannah Sparrow,Passerculus sandwichensis,Passerculus,sandwichensis,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Scarlet Tanager,Piranga olivacea,Piranga,olivacea,Cardinalidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Sedge Wren,Cistothorus platensis,Cistothorus,platensis,Troglodytidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Solitary Sandpiper,Tringa solitaria,Tringa,solitaria,Scolopacidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Song Sparrow,Melospiza melodia,Melospiza,melodia,Emberizidae,1,2,1,0,1,2,3,0,2,0,0,0,0,0,0,1,1,14,2010
Sora,Porzana carolina,Porzana,carolina,Rallidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Spotted Sandpiper,Actitis macularia,Actitis,macularia,Scolopacidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Swainson’s Thrush,Catharus ustulatus,Catharus,ustulatus,Turdidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Swamp Sparrow,Melospiza georgiana,Melospiza,georgiana,Emberizidae,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2010
Tennesee Warbler,Vermivora peregrina,Vermivora,peregrina,Parulidae,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2010
Tree Swallow,Tachycineta bicolor,Tachycineta,bicolor,Hirundinidae,0,0,3,6,6,3,2,0,0,0,0,0,1,0,0,0,0,21,2010
Tufted Titmouse,Baeolophus bicolor,Baeolophus,bicolor,Paridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Turkey Vulture,Cathartes aura,Cathartes,aura,Cathartidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Veery,Catharus fuscescens,Catharus,fuscescens,Turdidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Vesper Sparrow,Pooecetes gramineus,Pooecetes,gramineus,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Warbling Vireo,Vireo gilvus,Vireo,gilvus,Vireonidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
White-breasted Nuthatch,Sitta carolinensis,Sitta,carolinensis,Sittidae,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,5,2010
White-Crowned Sparrow,Zonotrichia leucophrys,Zonotrichia,leucophrys,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
White-throated Sparrow,Zonotrichia albicollis,Zonotrichia,albicollis,Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Wild Turkey,Meleagris gallopavo,Meleagris,gallopavo,Phasianidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Willow Flycatcher,Empidonax traillii,Empidonax,traillii,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Wilson's Warbler,Wilsonia pusilla,Wilsonia,pusilla,Parulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Wood Duck,Aix sponsa,Aix,sponsa,Anatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Wood Thrush,Hylocichla mustelina,Hylocichla,mustelina,Turdidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Yellow Warbler,Dendroica petechia,Dendroica,petechia,Parulidae,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,5,2010
Yellow-bellied Flycatcher,Empidonax flaviventris,Empidonax,flaviventris,Tyrannidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Yellow-bellied Sapsucker,Sphyrapicus varius,Sphyrapicus,varius,Picidae,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010
Yellow-headed Blackbird,Xanthocephalus xanthocephalus,Xanthocephalus,xanthocephalus,Icteridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
Yellow-rumped Warbler,Dendroica coronata,Dendroica,coronata,Parulidae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010
Yellow-throated Vireo,Vireo flavifrons,Vireo,flavifrons,Vireonidae,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,2010
number of species per stop,,,,,8,7,11,11,14,13,12,8,10,10,12,6,6,5,12,11,10,0,2010
number of birds counted per stop,,,,,11,11,14,21,20,18,28,11,14,12,13,8,8,6,21,12,13,241,2010
